#{"t_start": 1608115272.846975, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
459.42586,500,11979.24348,275.031622,459.42586
2382.22754,403,12004.429589,434.310447,2382.22754
2410.066997,369,12026.607807,232.419541,2410.066997
806.10779,500,12056.299612,507.228993,806.10779
689.796292,500,12092.891825,797.461847,689.796292
771.136579,500,12121.721501,1027.634193,771.136579
481.73808,173,12131.960086,-504.52746,481.73808
568.381468,500,12160.749292,565.087096,568.381468
154.939165,410,12184.60904,1661.807022,154.939165
158.067775,443,12209.80786,1201.631301,158.067775
33.784078,357,12230.988269,1375.801029,33.784078
625.434185,500,12259.768224,463.877502,625.434185
885.019537,500,12288.593992,776.084302,885.019537
6.47354,351,12308.690825,1346.990021,6.47354
38.600955,500,12337.561717,183.919336,38.600955
780.663652,500,12366.526343,1196.209878,780.663652
-79.804076,274,12382.94964,2077.898,-79.804076
753.303821,500,12411.651234,607.725043,753.303821
844.704961,500,12443.538025,1050.416323,844.704961
649.825422,500,12475.274812,1020.176062,649.825422
709.861229,500,12507.759373,712.750692,709.861229
1217.871023,86,12512.903405,-724.040633,1217.871023
-823.62818,63,12517.022677,1262.7819,-823.62818
724.077451,500,12549.036405,255.385193,724.077451
929.209121,500,12581.996079,577.704994,929.209121
935.929441,500,12614.643217,235.580125,935.929441
-741.229795,104,12621.23923,261.267552,-741.229795
485.858815,500,12650.340174,555.32282,485.858815
514.14079,130,12657.795741,-559.479813,514.14079
689.217874,500,12686.787607,658.19233,689.217874
-928.256077,75,12692.849761,139.358807,-928.256077
797.450932,500,12724.146773,345.77102,797.450932
650.33188,500,12755.83567,745.710004,650.33188
-851.810493,45,12758.515366,1201.454198,-851.810493
603.494845,500,12788.950034,242.79085,603.494845
296.476353,401,12813.36856,2507.719,296.476353
840.683206,500,12844.885457,1049.415541,840.683206
563.929986,500,12875.821139,184.23161,563.929986
365.443237,500,12906.944284,492.904315,365.443237
823.950275,500,12937.904546,683.242746,823.950275
802.875555,500,12969.818319,1097.919341,802.875555
745.932515,500,13002.986177,1112.524806,745.932515
77.689679,500,13032.575783,264.420062,77.689679
1193.58225,61,13036.121099,-775.761655,1193.58225
-727.494671,96,13041.774053,1375.256511,-727.494671
-40.540098,327,13060.742591,884.213528,-40.540098
162.256562,500,13092.857435,446.125167,162.256562
329.959873,500,13125.353169,980.781741,329.959873
675.801699,500,13158.33016,798.098255,675.801699
-106.346112,500,13191.140747,113.799929,-106.346112
433.011762,500,13220.477394,866.624599,433.011762
394.353504,500,13249.338562,357.434335,394.353504
-828.981038,47,13252.009669,1191.266507,-828.981038
449.473879,500,13284.519491,772.989455,449.473879
214.860546,59,13288.426794,-772.535234,214.860546
615.972457,500,13322.912498,1049.094361,615.972457
703.231031,500,13356.301913,886.311856,703.231031
175.688162,72,13360.951796,-886.726198,175.688162
-864.820981,91,13366.875569,267.458465,-864.820981
361.669375,500,13399.395088,273.770217,361.669375
354.688069,500,13432.148103,623.024613,354.688069
-237.316778,272,13449.792443,1147.206688,-237.316778
447.779665,500,13480.703125,536.463114,447.779665
855.058805,500,13510.783366,1091.073897,855.058805
760.854486,500,13540.607447,115.567843,760.854486
452.661317,500,13571.241169,299.890351,452.661317
70.887416,500,13600.865841,87.358796,70.887416
-580.5885,121,13607.98205,1484.136331,-580.5885
180.479073,500,13636.885259,705.917735,180.479073
-780.657195,57,13640.301604,1232.428826,-780.657195
546.536413,500,13670.090302,678.178495,546.536413
746.76245,500,13699.438776,1021.487976,746.76245
756.069571,500,13731.076847,251.720355,756.069571
927.361624,500,13763.211833,298.360255,927.361624
995.001847,500,13793.242022,889.653218,995.001847
913.876529,500,13823.180678,1029.57465,913.876529
732.370437,500,13852.245862,891.614265,732.370437
464.390728,500,13881.603379,1062.104389,464.390728
362.036544,500,13913.458024,418.405029,362.036544
903.646933,500,13944.165522,335.496908,903.646933
-805.322776,162,13954.380027,567.815077,-805.322776
672.434801,500,13986.538611,885.342882,672.434801
750.951172,500,14018.63525,713.018001,750.951172
817.602228,500,14048.09486,921.263476,817.602228
584.133878,500,14077.427211,517.005354,584.133878
186.586384,500,14106.723972,486.852955,186.586384
832.384075,500,14135.742625,1043.346007,832.384075
-631.890138,203,14147.808434,592.172986,-631.890138
660.673584,500,14176.859371,871.08,660.673584
784.554371,500,14207.269716,999.566189,784.554371
915.657613,500,14240.269664,268.188018,915.657613
516.692839,500,14272.923064,1040.631578,516.692839
324.969219,500,14301.890636,34.542117,324.969219
785.292265,500,14330.998623,544.156611,785.292265
-58.163009,500,14360.860538,805.62482,-58.163009
964.683382,500,14390.88856,760.675363,964.683382
458.698608,500,14420.022579,300.824491,458.698608
71.305783,500,14449.31672,363.550095,71.305783
185.818674,500,14478.557025,738.951443,185.818674
826.779718,500,14508.539551,764.582986,826.779718
426.006028,500,14542.745756,458.880064,426.006028
478.203645,500,14575.262276,630.665926,478.203645
406.164787,150,14584.5597,-509.649147,406.164787
-139.004807,500,14613.750199,838.409938,-139.004807
158.322104,500,14643.438909,319.544363,158.322104
46.919266,500,14672.661619,624.508128,46.919266
778.250306,500,14701.740616,765.172419,778.250306
993.502397,500,14731.43993,332.656196,993.502397
104.556032,500,14761.269375,248.829098,104.556032
867.925047,500,14792.824968,705.944214,867.925047
401.876799,115,14799.944073,-818.573985,401.876799
742.25336,226,14813.858727,-261.213549,742.25336
842.057975,500,14845.752961,236.659587,842.057975
39.831689,500,14877.519408,497.673848,39.831689
877.631205,500,14909.222352,982.61169,877.631205
760.052217,500,14941.144153,1004.017711,760.052217
680.105954,500,14973.395712,443.045248,680.105954
838.108769,500,15005.559807,648.740285,838.108769
-780.674816,64,15009.867668,1254.34095,-780.674816
676.296314,500,15039.655148,780.063292,676.296314
718.263693,500,15068.593519,528.550019,718.263693
629.012379,500,15100.10349,825.459298,629.012379
178.075899,69,15104.937972,-908.911199,178.075899
1023.238778,500,15140.521392,472.235754,1023.238778
530.650595,500,15172.180536,489.547613,530.650595
870.358995,500,15202.5968,496.081002,870.358995
297.645155,500,15232.292612,717.069621,297.645155
